city,locality_standard,location_raw,bhk,bhk_category,total_sqft_clean,sqft_parse_method,size_bucket,bath,balcony,price_lakhs,price_inr,price_per_sqft,area_type,availability_bucket,age_bucket,quality_flag,quality_flag_detail,locality_tier
Bengaluru,Hebbal,Hebbal,2.0,2 BHK,1150.0,plain,1000-1500 sqft,2.0,1.0,55.0,5500000.0,4782.608695652174,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Dasanapura,Dasanapura,3.0,3 BHK,1286.0,plain,1000-1500 sqft,2.0,1.0,68.0,6800000.0,5287.713841368584,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,4.0,4 BHK,2990.0,plain,2500+ sqft,3.0,2.0,198.0,19800000.0,6622.0735785953175,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,JP Nagar,JP Nagar,2.0,2 BHK,1150.0,plain,1000-1500 sqft,2.0,2.0,90.0,9000000.0,7826.086956521739,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Cooke Town,Cooke Town,2.0,2 BHK,1310.0,plain,1000-1500 sqft,2.0,2.0,111.0,11100000.0,8473.282442748092,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Prithvi Layout,Prithvi Layout,2.0,2 BHK,1352.0,plain,1000-1500 sqft,2.0,2.0,72.0,7200000.0,5325.443786982249,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Bommanahalli,Bommanahalli,2.0,2 BHK,1307.0,plain,1000-1500 sqft,2.0,1.0,50.0,5000000.0,3825.554705432288,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Channasandra,Channasandra,4.0,4 BHK,1500.0,plain,1500-2500 sqft,4.0,1.0,89.45,8945000.0,5963.333333333333,Plot  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Singena Agrahara,Singena Agrahara,3.0,3 BHK,1500.0,plain,1500-2500 sqft,3.0,1.0,90.0,9000000.0,6000.0,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Thanisandra,Thanisandra,2.0,2 BHK,1131.0,range_midpoint,1000-1500 sqft,2.0,0.0,55.975,5597500.0,4949.160035366932,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,3.0,3 BHK,1600.0,plain,1500-2500 sqft,3.0,0.0,69.1,6909999.999999999,4318.749999999999,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hosur Road,Hosur Road,4.0,4 BHK,2835.0,range_midpoint,2500+ sqft,4.0,0.0,241.0,24100000.0,8500.881834215168,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Yelahanka,Yelahanka,1.0,1 BHK,682.0,plain,500-1000 sqft,1.0,1.0,36.23,3622999.9999999995,5312.316715542522,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,4.0,4 BHK,2500.0,plain,2500+ sqft,4.0,1.0,420.0,42000000.0,16800.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Vittasandra,Vittasandra,3.0,3 BHK,1650.0,plain,1500-2500 sqft,3.0,2.0,85.5,8550000.0,5181.818181818182,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Haralur Road,Haralur Road,3.0,3 BHK,1850.0,plain,1500-2500 sqft,3.0,2.0,120.0,12000000.0,6486.486486486487,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Gubbalala,Gubbalala,4.0,4 BHK,2000.0,plain,1500-2500 sqft,4.0,1.0,85.0,8500000.0,4250.0,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Phase 1 Kammasandra,Phase 1 Kammasandra,2.0,2 BHK,982.0,plain,500-1000 sqft,2.0,1.0,25.0,2500000.0,2545.8248472505093,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Nandi Durga Road,Nandi Durga Road,2.0,2 BHK,2015.0,plain,1500-2500 sqft,4.0,0.0,325.0,32500000.0,16129.032258064517,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Thanisandra,Thanisandra,3.0,3 BHK,1702.0,plain,1500-2500 sqft,3.0,2.0,115.0,11500000.0,6756.756756756757,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Amruthahalli,Amruthahalli,2.0,2 BHK,1250.0,plain,1000-1500 sqft,2.0,2.0,79.0,7900000.0,6320.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,2.0,2 BHK,1240.0,plain,1000-1500 sqft,2.0,2.0,40.54,4054000.0,3269.3548387096776,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Sneha Colony,Sneha Colony,2.0,2 BHK,1050.0,plain,1000-1500 sqft,2.0,1.0,110.0,11000000.0,10476.190476190477,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Yelahanka,Yelahanka,2.0,2 BHK,1023.0,plain,1000-1500 sqft,2.0,1.0,52.59,5259000.0,5140.762463343109,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Dairy Circle,Dairy Circle,2.0,2 BHK,1541.0,plain,1500-2500 sqft,2.0,1.0,181.0,18100000.0,11745.619727449708,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Siddapura,Siddapura,2.0,2 BHK,1275.0,plain,1000-1500 sqft,2.0,1.0,105.0,10500000.0,8235.29411764706,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Jakkur,Jakkur,2.0,2 BHK,1260.0,range_midpoint,1000-1500 sqft,2.0,0.0,71.195,7119499.999999999,5650.396825396825,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Sarjapur  Road,Sarjapur  Road,3.0,3 BHK,1580.0,plain,1500-2500 sqft,3.0,3.0,125.0,12500000.0,7911.392405063291,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Thanisandra,Thanisandra,2.0,2 BHK,1343.0,plain,1000-1500 sqft,2.0,2.0,75.0,7500000.0,5584.512285927029,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Bommasandra,Bommasandra,3.0,3 BHK,1365.0,plain,1000-1500 sqft,3.0,1.0,52.81,5281000.0,3868.864468864469,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kundalahalli,Kundalahalli,2.0,2 BHK,1047.0,plain,1000-1500 sqft,2.0,1.0,72.0,7200000.0,6876.790830945559,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Shampura,Shampura,2.0,2 BHK,1187.0,plain,1000-1500 sqft,2.0,2.0,42.0,4200000.0,3538.3319292333613,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Banashankari Stage III,Banashankari Stage III,4.0,4 BHK,1050.0,plain,1000-1500 sqft,3.0,0.0,147.0,14700000.0,14000.0,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Frazer Town,Frazer Town,1.0,1 BHK,560.0,plain,500-1000 sqft,1.0,0.0,90.0,9000000.0,16071.42857142857,Plot  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Banashankari Stage III,Banashankari Stage III,3.0,3 BHK,1000.0,plain,1000-1500 sqft,2.0,1.0,120.0,12000000.0,12000.0,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Nagadevanahalli,Nagadevanahalli,5.0,5+ BHK,1200.0,plain,1000-1500 sqft,5.0,,260.0,26000000.0,21666.666666666668,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Choodasandra,Choodasandra,2.0,2 BHK,1075.0,plain,1000-1500 sqft,2.0,2.0,45.0,4500000.0,4186.046511627907,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Dairy Circle,Dairy Circle,3.0,3 BHK,2048.0,plain,1500-2500 sqft,3.0,2.0,206.0,20600000.0,10058.59375,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Raja Rajeshwari Nagar,Raja Rajeshwari Nagar,2.0,2 BHK,1090.0,plain,1000-1500 sqft,2.0,1.0,57.0,5700000.0,5229.357798165138,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Doddakammanahalli,Doddakammanahalli,3.0,3 BHK,1119.0,plain,1000-1500 sqft,2.0,1.0,48.5,4850000.0,4334.226988382485,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Poornapragna Housing Society Layout,Poornapragna Housing Society Layout,3.0,3 BHK,1355.0,plain,1000-1500 sqft,2.0,3.0,58.25,5825000.0,4298.89298892989,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Hennur Road,Hennur Road,3.0,3 BHK,1445.0,plain,1000-1500 sqft,2.0,2.0,86.69,8669000.0,5999.307958477509,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Electronics City Phase 1,Electronics City Phase 1,6.0,5+ BHK,1314.0,plain,1000-1500 sqft,5.0,1.0,120.0,12000000.0,9132.4200913242,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Malleshwaram,Malleshwaram,4.0,4 BHK,6500.0,plain,2500+ sqft,4.0,3.0,1400.0,140000000.0,21538.46153846154,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Yeshwanthpur,Yeshwanthpur,2.0,2 BHK,1165.0,plain,1000-1500 sqft,2.0,2.0,64.08,6408000.0,5500.429184549356,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hormavu,Hormavu,2.0,2 BHK,1081.5,range_midpoint,1000-1500 sqft,2.0,0.0,38.665,3866500.0,3575.127138233934,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Kothanur,Kothanur,3.0,3 BHK,1787.0,plain,1500-2500 sqft,3.0,2.0,107.0,10700000.0,5987.688864017907,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Mico Layout,Mico Layout,4.0,4 BHK,3600.0,plain,2500+ sqft,4.0,,330.0,33000000.0,9166.666666666666,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Battarahalli,Battarahalli,6.0,5+ BHK,1200.0,plain,1000-1500 sqft,6.0,1.0,100.0,10000000.0,8333.333333333334,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,1020.0,plain,1000-1500 sqft,2.0,1.0,29.45,2945000.0,2887.2549019607845,Built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Sarjapur  Road,Sarjapur  Road,3.0,3 BHK,1797.0,plain,1500-2500 sqft,4.0,1.0,95.0,9500000.0,5286.588759042849,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,2.0,2 BHK,1205.0,plain,1000-1500 sqft,2.0,2.0,58.0,5800000.0,4813.278008298756,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Chennammana Kere,Chennammana Kere,2.0,2 BHK,1095.0,plain,1000-1500 sqft,2.0,2.0,55.85,5585000.0,5100.456621004566,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Yelahanka,Yelahanka,3.0,3 BHK,1560.0,plain,1500-2500 sqft,2.0,2.0,98.0,9800000.0,6282.051282051282,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,5th Phase JP Nagar,5th Phase JP Nagar,2.0,2 BHK,1200.0,plain,1000-1500 sqft,2.0,1.0,68.0,6800000.0,5666.666666666667,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Rajaji Nagar,Rajaji Nagar,2.0,2 BHK,1200.0,plain,1000-1500 sqft,1.0,1.0,200.0,20000000.0,16666.666666666668,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Kanakpura Road,Kanakpura Road,3.0,3 BHK,1450.0,plain,1000-1500 sqft,3.0,2.0,65.0,6500000.0,4482.758620689655,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,3.0,3 BHK,1496.0,plain,1000-1500 sqft,2.0,1.0,718.0,71800000.0,47994.65240641711,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Thanisandra,Thanisandra,3.0,3 BHK,1935.0,plain,1500-2500 sqft,4.0,2.0,122.0,12200000.0,6304.909560723514,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Hosa Road,Hosa Road,2.0,2 BHK,1016.0,plain,1000-1500 sqft,2.0,1.0,45.0,4500000.0,4429.133858267716,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Jakkur,Jakkur,3.0,3 BHK,1816.0,plain,1500-2500 sqft,3.0,1.0,119.0,11900000.0,6552.863436123348,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Hoodi,Hoodi,4.0,4 BHK,2065.5,range_midpoint,1500-2500 sqft,4.0,0.0,91.915,9191500.0,4450.012103606875,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Kengeri,Kengeri,2.0,2 BHK,1220.0,plain,1000-1500 sqft,2.0,2.0,63.0,6300000.0,5163.934426229508,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Hosur Road,Hosur Road,4.0,4 BHK,3000.0,plain,2500+ sqft,4.0,2.0,160.0,16000000.0,5333.333333333333,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,7th Phase JP Nagar,7th Phase JP Nagar,2.0,2 BHK,980.0,plain,500-1000 sqft,2.0,1.0,86.0,8600000.0,8775.510204081633,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Nagarbhavi,Nagarbhavi,4.0,4 BHK,1200.0,plain,1000-1500 sqft,4.0,3.0,210.0,21000000.0,17500.0,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Hormavu,Hormavu,2.0,2 BHK,1250.0,plain,1000-1500 sqft,2.0,2.0,60.0,6000000.0,4800.0,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Jakkur,Jakkur,2.0,2 BHK,1424.0,plain,1000-1500 sqft,2.0,3.0,80.0,8000000.0,5617.9775280898875,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Hennur Road,Hennur Road,2.0,2 BHK,1297.0,plain,1000-1500 sqft,2.0,1.0,49.9,4990000.0,3847.3400154202004,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Karuna Nagar,Karuna Nagar,3.0,3 BHK,1300.0,plain,1000-1500 sqft,3.0,1.0,170.0,17000000.0,13076.923076923076,Plot  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Harlur,Harlur,2.0,2 BHK,1290.0,plain,1000-1500 sqft,2.0,1.0,89.9,8990000.0,6968.992248062015,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Koramangala,Koramangala,3.0,3 BHK,1720.0,plain,1500-2500 sqft,2.0,1.0,130.0,13000000.0,7558.139534883721,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Judicial Layout,Judicial Layout,7.0,5+ BHK,1200.0,plain,1000-1500 sqft,7.0,2.0,199.0,19900000.0,16583.333333333332,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Deepanjali Nagar,Deepanjali Nagar,3.0,3 BHK,2320.0,plain,1500-2500 sqft,2.0,0.0,160.0,16000000.0,6896.551724137931,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Nallurhalli,Nallurhalli,3.0,3 BHK,1237.0,plain,1000-1500 sqft,3.0,2.0,78.0,7800000.0,6305.578011317704,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Whitefield,Whitefield,3.0,3 BHK,1720.0,plain,1500-2500 sqft,3.0,3.0,98.97,9897000.0,5754.069767441861,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Chikkalasandra,Chikkalasandra,2.0,2 BHK,1224.0,plain,1000-1500 sqft,2.0,2.0,45.0,4500000.0,3676.470588235294,Built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Yelahanka,Yelahanka,3.0,3 BHK,1780.0,plain,1500-2500 sqft,3.0,2.0,107.0,10700000.0,6011.23595505618,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Seegehalli,Seegehalli,4.0,4 BHK,4700.0,plain,2500+ sqft,5.0,3.0,800.0,80000000.0,17021.27659574468,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Electronics City Phase 1,Electronics City Phase 1,3.0,3 BHK,1800.0,plain,1500-2500 sqft,3.0,2.0,93.0,9300000.0,5166.666666666667,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Budigere,Budigere,2.0,2 BHK,1139.0,plain,1000-1500 sqft,2.0,2.0,56.5,5650000.0,4960.491659350308,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Pulkeshi Nagar,Pulkeshi Nagar,1.0,1 BHK,588.0,plain,500-1000 sqft,1.0,0.0,88.2,8820000.0,15000.0,Plot  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,2nd Phase Judicial Layout,2nd Phase Judicial Layout,2.0,2 BHK,700.0,plain,500-1000 sqft,2.0,1.0,35.0,3500000.0,5000.0,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Kengeri,Kengeri,1.0,1 BHK,1150.0,plain,1000-1500 sqft,1.0,0.0,52.0,5200000.0,4521.739130434783,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Channasandra,Channasandra,3.0,3 BHK,1330.0,plain,1000-1500 sqft,2.0,2.0,51.83,5183000.0,3896.9924812030076,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 3 - Value
Bengaluru,Old Airport Road,Old Airport Road,4.0,4 BHK,2732.0,plain,2500+ sqft,4.0,3.0,194.0,19400000.0,7101.024890190337,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Kodigehaali,Kodigehaali,2.0,2 BHK,965.0,plain,500-1000 sqft,2.0,1.0,38.0,3800000.0,3937.8238341968913,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Whitefield,Whitefield,3.0,3 BHK,1600.0,plain,1500-2500 sqft,3.0,2.0,95.0,9500000.0,5937.5,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,KUDLU MAIN ROAD,KUDLU MAIN ROAD,2.0,2 BHK,1464.0,plain,1000-1500 sqft,2.0,2.0,56.0,5600000.0,3825.136612021858,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Frazer Town,Frazer Town,3.0,3 BHK,3100.0,plain,2500+ sqft,3.0,,400.0,40000000.0,12903.225806451614,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Kengeri Hobli,Kengeri Hobli,2.0,2 BHK,1840.0,plain,1500-2500 sqft,1.0,0.0,95.0,9500000.0,5163.04347826087,Plot  Area,Ready to move,Not available in source data,Valid,Valid,Insufficient data (<10 listings)
Bengaluru,Gubbalala,Gubbalala,3.0,3 BHK,1223.0,plain,1000-1500 sqft,3.0,2.0,39.14,3914000.0,3200.3270645952575,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Ramamurthy Nagar,Ramamurthy Nagar,2.0,2 BHK,1170.0,plain,1000-1500 sqft,2.0,2.0,44.0,4400000.0,3760.6837606837607,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Old Madras Road,Old Madras Road,4.0,4 BHK,3630.0,plain,2500+ sqft,6.0,1.0,207.0,20700000.0,5702.479338842975,Super built-up  Area,Under construction,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Bellandur,Bellandur,2.0,2 BHK,950.0,plain,500-1000 sqft,2.0,2.0,35.0,3500000.0,3684.2105263157896,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 2 - Mid-market
Bengaluru,Frazer Town,Frazer Town,3.0,3 BHK,5400.0,plain,2500+ sqft,3.0,2.0,400.0,40000000.0,7407.407407407408,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 1 - Premium
Bengaluru,Electronic City,Electronic City,2.0,2 BHK,865.0,plain,500-1000 sqft,2.0,1.0,40.0,4000000.0,4624.277456647399,Super built-up  Area,Ready to move,Not available in source data,Valid,Valid,Tier 3 - Value
